Proposed Section #,WeekNumberBeginningSunday,WeekNumberBeginningMonday,WeekNumISOMonday,fishery_name,water_body,location,section_num,event_date,day_type,period,week,month,year,fishery_day_index,fishery_week_index,fishery_month_index,catch_group,angler_type,estimate_type,mean_catch_period,mean_catch_daily,Species,LifeStage,Mark,Fate,Notes
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0.087601902,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0.0089038,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0.227477725,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0.026998619,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0.094495166,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0.048252851,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0.016945942,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/7/2025,weekday,40,41,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0.001723316,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0.078410883,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0.031881348,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0.102250089,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0.009765458,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0.253901905,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0.026136961,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0.107707256,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0.046529535,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0.0178076,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Bank,BSS,,0.031594129,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/8/2025,weekday,40,41,10,2025,,3,,Chinook_Jack_UNK_Released,Boat,BSS,,0.000861658,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0.002010535,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0.084729708,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0.036764077,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0.105409501,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0.008616581,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0.273145602,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0.029583593,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0.105122282,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0.049401728,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0.013786529,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Bank,BSS,,0.029583593,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/9/2025,weekday,40,41,10,2025,,4,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.001436097,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.071804838,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.026136961,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.097941798,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.011201555,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.274294479,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.018669258,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.064049915,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.037051296,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.102824527,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.057156651,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.021828671,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Bank,BSS,,0.043370122,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/10/2025,weekday,40,41,10,2025,,5,,Chinook_Jack_UNK_Released,Boat,BSS,,0.000287219,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.002010535,chinook,jack,UNK,Released,
Skagit.1.0,41,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.101101211,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.031306909,chinook,jack,UNK,Released,
Skagit.2.1,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.078985321,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.010627116,chinook,jack,UNK,Released,
Skagit.2.2,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.283772718,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.023839206,chinook,jack,UNK,Released,
Skagit.3.0,41,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.051986702,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.036476857,chinook,jack,UNK,Released,
Skagit.4.0,41,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.124940417,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.085591366,chinook,jack,UNK,Released,
Skagit.5.0,41,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.027285838,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Bank,BSS,,0.059454405,chinook,jack,UNK,Released,
Cascade.1.0,41,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/11/2025,weekend,40,41,10,2025,,6,,Chinook_Jack_UNK_Released,Boat,BSS,,0.000861658,chinook,jack,UNK,Released,
Skagit.1.0,42,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0.002872194,chinook,jack,UNK,Released,
Skagit.1.0,42,41,41,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0.059167186,chinook,jack,UNK,Released,
Skagit.2.1,42,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0.024126425,chinook,jack,UNK,Released,
Skagit.2.1,42,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0.066922109,chinook,jack,UNK,Released,
Skagit.2.2,42,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0.006606045,chinook,jack,UNK,Released,
Skagit.2.2,42,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0.157683423,chinook,jack,UNK,Released,
Skagit.3.0,42,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0.024413645,chinook,jack,UNK,Released,
Skagit.3.0,42,41,41,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0.033030225,chinook,jack,UNK,Released,
Skagit.4.0,42,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0.018956477,chinook,jack,UNK,Released,
Skagit.4.0,42,41,41,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0.069219863,chinook,jack,UNK,Released,
Skagit.5.0,42,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0.066634889,chinook,jack,UNK,Released,
Skagit.5.0,42,41,41,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0.018382038,chinook,jack,UNK,Released,
Cascade.1.0,42,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Bank,BSS,,0,chinook,jack,UNK,Released,
Cascade.1.0,42,41,41,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/12/2025,weekend,40,41,10,2025,,7,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.1.0,42,42,42,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0.000287219,chinook,jack,UNK,Released,
Skagit.1.0,42,42,42,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0.043944561,chinook,jack,UNK,Released,
Skagit.2.1,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0.016084284,chinook,jack,UNK,Released,
Skagit.2.1,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0.049976167,chinook,jack,UNK,Released,
Skagit.2.2,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0.005744387,chinook,jack,UNK,Released,
Skagit.2.2,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 9 Bridge to mouth of Gilligan Creek,3,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0.124078759,chinook,jack,UNK,Released,
Skagit.3.0,42,42,42,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0.015797064,chinook,jack,UNK,Released,
Skagit.3.0,42,42,42,Skagit fall salmon 2025,Skagit River,From mouth of Gilligan Creek to the Dalles Bridge at Concrete,4,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0.029296374,chinook,jack,UNK,Released,
Skagit.4.0,42,42,42,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0.015509845,chinook,jack,UNK,Released,
Skagit.4.0,42,42,42,Skagit fall salmon 2025,Skagit River,From the Dalles Bridge at Concrete to the Hwy. 530 Bridge at Rockport,5,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0.067496547,chinook,jack,UNK,Released,
Skagit.5.0,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0.045667877,chinook,jack,UNK,Released,
Skagit.5.0,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 530 Bridge at Rockport to Cascade River Rd. (Marblemount Bridge).,6,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0.010052677,chinook,jack,UNK,Released,
Cascade.1.0,42,42,42,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Bank,BSS,,0,chinook,jack,UNK,Released,
Cascade.1.0,42,42,42,Skagit fall salmon 2025,Cascade River,From mouth to Rockport-Cascade Rd. Bridge,7,10/13/2025,weekday,41,42,10,2025,,1,,Chinook_Jack_UNK_Released,Boat,BSS,,0,chinook,jack,UNK,Released,
Skagit.1.0,42,42,42,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/14/2025,weekday,41,42,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0.001723316,chinook,jack,UNK,Released,
Skagit.1.0,42,42,42,Skagit fall salmon 2025,Skagit River,Mouth to Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge),1,10/14/2025,weekday,41,42,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0.031306909,chinook,jack,UNK,Released,
Skagit.2.1,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/14/2025,weekday,41,42,10,2025,,2,,Chinook_Jack_UNK_Released,Bank,BSS,,0.021541451,chinook,jack,UNK,Released,
Skagit.2.1,42,42,42,Skagit fall salmon 2025,Skagit River,From Hwy. 536 at Mt. Vernon (Memorial Hwy. Bridge) to Hwy. 9 Bridge,2,10/14/2025,weekday,41,42,10,2025,,2,,Chinook_Jack_UNK_Released,Boat,BSS,,0.050837825,chinook,jack,UNK,Released,
